Order ID,Product,Quantity Ordered,Price Each,Order Date,Street Address,City,State
184192,AA Batteries (4-pack),1,3.84,2021-01-07 14:18:00,531 Washington St,San Francisco,CA
184197,AAA Batteries (4-pack),4,2.99,2021-01-26 13:44:00,637 Ridge St,Boston,MA
184198,Lightning Charging Cable,1,14.95,2021-01-11 22:21:00,793 Church St,New York City,NY
184201,Flatscreen TV,1,300.0,2021-01-06 20:06:00,454 12th St,San Francisco,CA
184202,USB-C Charging Cable,2,11.95,2021-01-13 16:22:00,989 11th St,San Francisco,CA
184206,AAA Batteries (4-pack),2,2.99,2021-01-27 12:17:00,468 Hill St,Los Angeles,CA
184221,20in Monitor,1,109.99,2021-01-16 16:57:00,178 Pine St,Austin,TX
184226,27in FHD Monitor,1,149.99,2021-01-29 10:25:00,304 2nd St,Atlanta,GA
184231,AAA Batteries (4-pack),2,2.99,2021-01-17 20:19:00,401 4th St,New York City,NY
184236,AAA Batteries (4-pack),6,2.99,2021-01-17 18:41:00,856 Cherry St,San Francisco,CA
184240,Wired Headphones,1,11.99,2021-01-20 17:48:00,25 Spruce St,New York City,NY
184242,iPhone,1,700.0,2021-01-03 14:07:00,619 Highland St,Boston,MA
184258,Google Phone,1,600.0,2021-01-27 05:22:00,688 Sunset St,Los Angeles,CA
184262,27in 4K Gaming Monitor,1,389.99,2021-01-16 17:36:00,495 Walnut St,San Francisco,CA
184277,AA Batteries (4-pack),2,3.84,2021-01-18 22:37:00,396 South St,New York City,NY
184279,AAA Batteries (4-pack),2,2.99,2021-01-07 18:00:00,697 12th St,Los Angeles,CA
184284,ThinkPad Laptop,1,999.99,2021-01-10 14:57:00,20 Elm St,New York City,NY
184286,Google Phone,1,600.0,2021-01-27 15:56:00,203 4th St,Dallas,TX
184293,27in FHD Monitor,1,149.99,2021-01-31 14:43:00,139 Johnson St,Portland,OR
184294,20in Monitor,1,109.99,2021-01-15 15:35:00,436 North St,Atlanta,GA
184295,AAA Batteries (4-pack),2,2.99,2021-01-08 18:30:00,256 7th St,Atlanta,GA
184324,Macbook Pro Laptop,1,1700.0,2021-01-02 15:33:00,838 Park St,New York City,NY
184328,Wired Headphones,1,11.99,2021-01-18 05:46:00,949 Elm St,San Francisco,CA
184329,AA Batteries (4-pack),4,3.84,2021-01-23 10:31:00,269 Willow St,San Francisco,CA
184336,Bose SoundSport Headphones,1,99.99,2021-01-11 23:05:00,365 11th St,Portland,OR
184348,Wired Headphones,2,11.99,2021-01-22 10:25:00,454 Hill St,Atlanta,GA
184350,USB-C Charging Cable,2,11.95,2021-01-07 21:12:00,141 10th St,Seattle,WA
184356,AAA Batteries (4-pack),4,2.99,2021-01-06 15:09:00,221 Lake St,Boston,MA
184357,AAA Batteries (4-pack),2,2.99,2021-01-23 19:02:00,50 Sunset St,Atlanta,GA
184361,Wired Headphones,1,11.99,2021-01-28 10:24:00,111 Maple St,Portland,OR
184365,Lightning Charging Cable,2,14.95,2021-01-24 14:39:00,795 Hill St,San Francisco,CA
184371,ThinkPad Laptop,1,999.99,2021-01-01 18:30:00,551 11th St,San Francisco,CA
184374,Lightning Charging Cable,2,14.95,2021-02-01 00:33:00,908 North St,Austin,TX
184382,Bose SoundSport Headphones,1,99.99,2021-01-04 18:30:00,442 5th St,Atlanta,GA
184385,Lightning Charging Cable,1,14.95,2021-01-16 09:06:00,574 8th St,Dallas,TX
184386,AAA Batteries (4-pack),2,2.99,2021-01-14 18:51:00,790 Dogwood St,New York City,NY
184390,Apple Airpods Headphones,1,150.0,2021-01-23 02:23:00,349 Adams St,Atlanta,GA
184393,USB-C Charging Cable,2,11.95,2021-01-29 11:13:00,599 9th St,Austin,TX
184397,Google Phone,1,600.0,2021-01-16 09:42:00,701 9th St,San Francisco,CA
184397,USB-C Charging Cable,2,11.95,2021-01-16 09:42:00,701 9th St,San Francisco,CA
184399,Wired Headphones,2,11.99,2021-01-21 21:48:00,16 Meadow St,New York City,NY
184407,ThinkPad Laptop,1,999.99,2021-01-02 09:20:00,205 9th St,San Francisco,CA
184415,LG Dryer,1,600.0,2021-01-03 21:29:00,916 10th St,Los Angeles,CA
184421,27in 4K Gaming Monitor,1,389.99,2021-01-01 17:13:00,199 Main St,Los Angeles,CA
184426,Vareebadd Phone,1,400.0,2021-01-05 19:06:00,949 Cherry St,San Francisco,CA
184426,USB-C Charging Cable,2,11.95,2021-01-05 19:06:00,949 Cherry St,San Francisco,CA
184430,Bose SoundSport Headphones,1,99.99,2021-01-04 11:33:00,978 Chestnut St,New York City,NY
184435,Bose SoundSport Headphones,1,99.99,2021-01-22 22:41:00,332 Dogwood St,Seattle,WA
184440,Lightning Charging Cable,1,14.95,2021-01-21 09:37:00,705 Jefferson St,Los Angeles,CA
184448,Bose SoundSport Headphones,1,99.99,2021-01-22 19:31:00,703 Sunset St,Boston,MA
184455,USB-C Charging Cable,2,11.95,2021-01-05 09:41:00,219 12th St,Atlanta,GA
184459,Vareebadd Phone,1,400.0,2021-01-30 00:11:00,108 Washington St,San Francisco,CA
184459,USB-C Charging Cable,1,11.95,2021-01-30 00:11:00,108 Washington St,San Francisco,CA
184460,Apple Airpods Headphones,1,150.0,2021-01-14 16:02:00,833 5th St,Boston,MA
184463,AAA Batteries (4-pack),4,2.99,2021-01-30 21:09:00,507 Maple St,San Francisco,CA
184480,Apple Airpods Headphones,1,150.0,2021-01-15 13:29:00,48 Hickory St,Seattle,WA
184490,Wired Headphones,1,11.99,2021-01-21 09:58:00,520 Johnson St,New York City,NY
184505,AA Batteries (4-pack),4,3.84,2021-01-17 14:45:00,911 Cherry St,San Francisco,CA
184527,USB-C Charging Cable,1,11.95,2021-01-16 11:54:00,958 Adams St,San Francisco,CA
184531,iPhone,1,700.0,2021-01-30 05:53:00,120 Madison St,Dallas,TX
184540,AA Batteries (4-pack),2,3.84,2021-01-09 18:55:00,870 Adams St,Boston,MA
184541,Wired Headphones,2,11.99,2021-01-26 19:46:00,914 Maple St,Dallas,TX
184543,AA Batteries (4-pack),2,3.84,2021-01-05 16:05:00,432 Maple St,Los Angeles,CA
184546,Vareebadd Phone,1,400.0,2021-01-08 18:48:00,353 Forest St,Boston,MA
184562,Apple Airpods Headphones,1,150.0,2021-01-27 17:05:00,147 Lake St,Los Angeles,CA
184571,AAA Batteries (4-pack),2,2.99,2021-01-19 20:06:00,677 4th St,Boston,MA
184574,Wired Headphones,2,11.99,2021-01-05 02:35:00,676 Lake St,San Francisco,CA
184576,AA Batteries (4-pack),2,3.84,2021-01-25 20:01:00,525 Johnson St,Seattle,WA
184582,Bose SoundSport Headphones,1,99.99,2021-01-09 23:07:00,979 River St,San Francisco,CA
184587,20in Monitor,1,109.99,2021-01-20 11:18:00,309 4th St,San Francisco,CA
184592,Apple Airpods Headphones,1,150.0,2021-01-21 08:08:00,611 Madison St,San Francisco,CA
184597,34in Ultrawide Monitor,1,379.99,2021-01-19 16:47:00,108 Maple St,Atlanta,GA
184602,AA Batteries (4-pack),1,3.84,2021-01-18 13:42:00,734 Hickory St,Atlanta,GA
184603,USB-C Charging Cable,1,11.95,2021-01-09 13:15:00,985 Madison St,Boston,MA
184611,USB-C Charging Cable,2,11.95,2021-01-26 09:34:00,740 West St,Boston,MA
184612,AAA Batteries (4-pack),4,2.99,2021-01-07 00:46:00,916 Ridge St,Seattle,WA
184612,ThinkPad Laptop,1,999.99,2021-01-07 00:46:00,916 Ridge St,Seattle,WA
184618,Bose SoundSport Headphones,1,99.99,2021-01-05 14:01:00,605 Hill St,Seattle,WA
184620,27in FHD Monitor,1,149.99,2021-01-14 18:11:00,307 4th St,San Francisco,CA
184625,34in Ultrawide Monitor,1,379.99,2021-01-18 07:07:00,268 Jefferson St,Los Angeles,CA
184630,Bose SoundSport Headphones,1,99.99,2021-01-04 15:33:00,157 13th St,Atlanta,GA
184632,USB-C Charging Cable,1,11.95,2021-01-31 16:46:00,484 Meadow St,Boston,MA
184638,AA Batteries (4-pack),4,3.84,2021-01-06 16:23:00,908 Madison St,Dallas,TX
184652,AA Batteries (4-pack),2,3.84,2021-01-28 11:08:00,19 6th St,Dallas,TX
184658,AA Batteries (4-pack),4,3.84,2021-01-11 08:30:00,570 Ridge St,Dallas,TX
184661,Macbook Pro Laptop,1,1700.0,2021-01-27 09:45:00,7 Washington St,Boston,MA
184666,Bose SoundSport Headphones,1,99.99,2021-01-02 05:46:00,564 2nd St,Atlanta,GA
184668,Bose SoundSport Headphones,1,99.99,2021-01-29 15:48:00,662 8th St,Los Angeles,CA
184675,Apple Airpods Headphones,1,150.0,2021-01-13 16:56:00,139 Lakeview St,Boston,MA
184687,27in FHD Monitor,1,149.99,2021-01-09 13:57:00,121 Hickory St,Los Angeles,CA
184692,27in 4K Gaming Monitor,1,389.99,2021-01-07 12:51:00,514 Hickory St,Boston,MA
184695,Google Phone,1,600.0,2021-01-28 18:57:00,262 14th St,San Francisco,CA
184697,34in Ultrawide Monitor,1,379.99,2021-01-04 08:06:00,817 5th St,San Francisco,CA
184708,ThinkPad Laptop,1,999.99,2021-01-18 18:44:00,373 Ridge St,Atlanta,GA
184718,Lightning Charging Cable,1,14.95,2021-01-14 19:13:00,697 Maple St,Dallas,TX
184722,20in Monitor,1,109.99,2021-01-06 23:08:00,930 4th St,Dallas,TX
184724,AAA Batteries (4-pack),2,2.99,2021-01-09 19:34:00,896 13th St,Seattle,WA
184732,iPhone,1,700.0,2021-01-09 01:19:00,922 Lakeview St,San Francisco,CA
184752,AAA Batteries (4-pack),2,2.99,2021-01-04 16:36:00,102 Ridge St,Seattle,WA
184758,20in Monitor,1,109.99,2021-01-26 23:14:00,525 Cedar St,Austin,TX
184759,Wired Headphones,2,11.99,2021-01-31 10:13:00,909 Wilson St,San Francisco,CA
184768,Wired Headphones,1,11.99,2021-01-28 09:04:00,471 4th St,San Francisco,CA
184769,Flatscreen TV,1,300.0,2021-01-01 08:03:00,356 Jefferson St,New York City,NY
184770,Bose SoundSport Headphones,1,99.99,2021-01-17 22:59:00,785 Walnut St,Los Angeles,CA
184773,34in Ultrawide Monitor,1,379.99,2021-01-26 11:56:00,626 West St,San Francisco,CA
184774,20in Monitor,1,109.99,2021-01-29 22:05:00,205 Jefferson St,Dallas,TX
184786,AAA Batteries (4-pack),1,2.99,2021-01-06 20:23:00,439 Forest St,Portland,ME
184787,Lightning Charging Cable,2,14.95,2021-01-29 19:57:00,42 Johnson St,Austin,TX
184792,AAA Batteries (4-pack),4,2.99,2021-01-19 18:46:00,551 Maple St,Boston,MA
184801,Bose SoundSport Headphones,1,99.99,2021-01-29 17:38:00,322 10th St,Los Angeles,CA
184806,Flatscreen TV,1,300.0,2021-01-31 19:33:00,765 12th St,Atlanta,GA
184809,Wired Headphones,1,11.99,2021-01-29 10:47:00,151 Lake St,Dallas,TX
184817,Apple Airpods Headphones,1,150.0,2021-01-06 09:43:00,689 14th St,Portland,OR
184831,20in Monitor,1,109.99,2021-01-21 08:37:00,362 Maple St,Austin,TX
184846,AAA Batteries (4-pack),4,2.99,2021-01-11 13:44:00,585 Hill St,Atlanta,GA
184848,USB-C Charging Cable,1,11.95,2021-01-21 13:40:00,812 Chestnut St,Los Angeles,CA
184853,Wired Headphones,1,11.99,2021-01-06 20:12:00,291 5th St,Dallas,TX
184857,USB-C Charging Cable,2,11.95,2021-01-16 18:32:00,67 Cedar St,San Francisco,CA
184867,27in 4K Gaming Monitor,1,389.99,2021-01-12 13:54:00,879 1st St,Dallas,TX
184869,AAA Batteries (4-pack),4,2.99,2021-01-06 16:49:00,342 Sunset St,New York City,NY
184897,Lightning Charging Cable,2,14.95,2021-01-15 11:38:00,175 Cedar St,Atlanta,GA
184898,AA Batteries (4-pack),4,3.84,2021-01-06 08:49:00,572 Walnut St,Los Angeles,CA
184902,Apple Airpods Headphones,1,150.0,2021-01-28 06:26:00,53 Forest St,New York City,NY
184907,27in FHD Monitor,1,149.99,2021-01-03 21:59:00,386 Meadow St,Austin,TX
184909,Lightning Charging Cable,2,14.95,2021-01-31 10:12:00,566 Johnson St,Atlanta,GA
184915,iPhone,1,700.0,2021-01-23 18:57:00,605 Church St,Boston,MA
184915,Lightning Charging Cable,1,14.95,2021-01-23 18:57:00,605 Church St,Boston,MA
184921,Apple Airpods Headphones,1,150.0,2021-01-22 21:19:00,659 2nd St,Austin,TX
184951,Wired Headphones,2,11.99,2021-01-20 13:11:00,932 Washington St,San Francisco,CA
184953,AA Batteries (4-pack),1,3.84,2021-01-23 08:50:00,777 14th St,Atlanta,GA
184978,Wired Headphones,1,11.99,2021-01-16 11:30:00,955 Chestnut St,Austin,TX
184997,Wired Headphones,2,11.99,2021-01-22 16:42:00,988 Main St,New York City,NY
185015,USB-C Charging Cable,2,11.95,2021-01-11 08:31:00,872 11th St,Austin,TX
185019,Lightning Charging Cable,2,14.95,2021-01-03 18:16:00,358 2nd St,Los Angeles,CA
185020,Lightning Charging Cable,2,14.95,2021-01-26 12:06:00,227 Willow St,Boston,MA
185025,USB-C Charging Cable,2,11.95,2021-01-01 06:38:00,892 11th St,Los Angeles,CA
185027,34in Ultrawide Monitor,1,379.99,2021-01-29 22:15:00,17 14th St,Los Angeles,CA
185028,Wired Headphones,1,11.99,2021-01-17 22:49:00,766 Jackson St,Boston,MA
185033,27in 4K Gaming Monitor,1,389.99,2021-01-23 12:43:00,86 Spruce St,Boston,MA
185036,Flatscreen TV,1,300.0,2021-01-13 23:19:00,432 Lincoln St,Seattle,WA
185039,Lightning Charging Cable,1,14.95,2021-01-02 14:09:00,614 9th St,Los Angeles,CA
185041,34in Ultrawide Monitor,1,379.99,2021-01-15 20:04:00,800 Church St,Dallas,TX
185043,Wired Headphones,1,11.99,2021-01-31 15:53:00,580 Jackson St,San Francisco,CA
185071,AAA Batteries (4-pack),1,2.99,2021-01-16 17:23:00,330 Highland St,San Francisco,CA
185074,AA Batteries (4-pack),1,3.84,2021-01-26 21:00:00,667 11th St,Austin,TX
185076,Bose SoundSport Headphones,1,99.99,2021-01-09 19:34:00,528 Spruce St,Portland,OR
185079,AAA Batteries (4-pack),2,2.99,2021-01-11 12:34:00,403 Dogwood St,Dallas,TX
185081,Wired Headphones,1,11.99,2021-01-28 11:55:00,691 Willow St,San Francisco,CA
185082,iPhone,1,700.0,2021-01-03 14:53:00,984 Highland St,Boston,MA
185101,USB-C Charging Cable,2,11.95,2021-01-16 16:19:00,282 Main St,New York City,NY
185117,AAA Batteries (4-pack),4,2.99,2021-01-02 12:27:00,750 8th St,Dallas,TX
185117,Wired Headphones,2,11.99,2021-01-02 12:27:00,750 8th St,Dallas,TX
185122,Apple Airpods Headphones,1,150.0,2021-01-30 12:50:00,820 6th St,Atlanta,GA
185128,USB-C Charging Cable,2,11.95,2021-01-03 20:46:00,580 Ridge St,San Francisco,CA
185131,34in Ultrawide Monitor,1,379.99,2021-01-20 13:16:00,366 Dogwood St,Atlanta,GA
185136,Lightning Charging Cable,2,14.95,2021-01-01 23:48:00,305 13th St,Los Angeles,CA
185137,AA Batteries (4-pack),2,3.84,2021-01-02 00:36:00,59 Sunset St,Austin,TX
185142,Wired Headphones,1,11.99,2021-01-11 18:39:00,203 Elm St,Atlanta,GA
185153,Wired Headphones,2,11.99,2021-01-04 12:28:00,927 Spruce St,Dallas,TX
185160,USB-C Charging Cable,4,11.95,2021-01-01 11:31:00,416 Willow St,San Francisco,CA
185164,20in Monitor,1,109.99,2021-01-23 21:12:00,649 Hickory St,Dallas,TX
185173,Lightning Charging Cable,1,14.95,2021-01-11 22:17:00,61 12th St,San Francisco,CA
185174,USB-C Charging Cable,1,11.95,2021-01-14 01:13:00,52 Sunset St,Atlanta,GA
185176,AAA Batteries (4-pack),2,2.99,2021-01-15 12:30:00,11 9th St,Boston,MA
185181,AAA Batteries (4-pack),4,2.99,2021-01-11 15:05:00,80 Madison St,Boston,MA
185194,AA Batteries (4-pack),2,3.84,2021-01-18 21:58:00,577 2nd St,Seattle,WA
185211,USB-C Charging Cable,2,11.95,2021-01-19 10:58:00,792 West St,Seattle,WA
185211,Bose SoundSport Headphones,1,99.99,2021-01-19 10:58:00,792 West St,Seattle,WA
185215,AAA Batteries (4-pack),2,2.99,2021-01-19 23:56:00,744 Jefferson St,New York City,NY
185218,AA Batteries (4-pack),4,3.84,2021-01-21 10:55:00,811 South St,Boston,MA
185220,Apple Airpods Headphones,1,150.0,2021-01-14 13:33:00,133 Walnut St,New York City,NY
185221,USB-C Charging Cable,1,11.95,2021-01-22 13:06:00,205 River St,Austin,TX
185240,27in 4K Gaming Monitor,1,389.99,2021-01-31 10:55:00,226 Jackson St,San Francisco,CA
185242,27in FHD Monitor,1,149.99,2021-01-09 06:23:00,768 Dogwood St,Seattle,WA
185247,27in 4K Gaming Monitor,1,389.99,2021-01-04 07:08:00,77 Meadow St,New York City,NY
185263,27in 4K Gaming Monitor,1,389.99,2021-01-13 13:40:00,372 Lincoln St,New York City,NY
185264,Lightning Charging Cable,2,14.95,2021-01-21 13:11:00,79 Park St,Boston,MA
185267,Bose SoundSport Headphones,1,99.99,2021-01-20 14:33:00,543 9th St,Los Angeles,CA
185285,AA Batteries (4-pack),4,3.84,2021-01-06 09:24:00,930 Highland St,Los Angeles,CA
185286,USB-C Charging Cable,1,11.95,2021-01-15 11:05:00,94 4th St,Atlanta,GA
185294,Bose SoundSport Headphones,1,99.99,2021-01-05 08:13:00,163 Lincoln St,Boston,MA
185297,AAA Batteries (4-pack),1,2.99,2021-01-14 21:14:00,109 7th St,Seattle,WA
185311,Wired Headphones,2,11.99,2021-01-20 16:06:00,295 Cherry St,San Francisco,CA
185325,USB-C Charging Cable,2,11.95,2021-01-15 12:39:00,359 Walnut St,San Francisco,CA
185327,27in 4K Gaming Monitor,1,389.99,2021-01-10 14:47:00,461 Cedar St,San Francisco,CA
185333,Lightning Charging Cable,2,14.95,2021-01-16 11:22:00,222 Ridge St,Boston,MA
185348,Bose SoundSport Headphones,1,99.99,2021-01-25 23:15:00,555 Lakeview St,Austin,TX
185363,AAA Batteries (4-pack),4,2.99,2021-01-21 12:35:00,639 14th St,New York City,NY
185364,Macbook Pro Laptop,1,1700.0,2021-01-06 12:24:00,289 Cherry St,San Francisco,CA
185366,AA Batteries (4-pack),4,3.84,2021-01-17 15:32:00,431 Sunset St,Dallas,TX
185367,Bose SoundSport Headphones,1,99.99,2021-01-10 17:52:00,989 10th St,San Francisco,CA
185369,Vareebadd Phone,1,400.0,2021-01-13 09:07:00,442 8th St,San Francisco,CA
185372,Lightning Charging Cable,4,14.95,2021-01-08 19:24:00,227 Lakeview St,Los Angeles,CA
185384,Apple Airpods Headphones,1,150.0,2021-01-09 22:26:00,406 Spruce St,San Francisco,CA
185395,AAA Batteries (4-pack),2,2.99,2021-01-19 18:45:00,435 9th St,Dallas,TX
185408,Lightning Charging Cable,2,14.95,2021-01-19 17:52:00,435 2nd St,San Francisco,CA
185417,Wired Headphones,1,11.99,2021-01-08 19:13:00,35 Church St,Boston,MA
185420,AAA Batteries (4-pack),4,2.99,2021-01-03 18:15:00,303 Hill St,San Francisco,CA
185427,Macbook Pro Laptop,1,1700.0,2021-01-29 12:53:00,494 9th St,Austin,TX
185436,Lightning Charging Cable,1,14.95,2021-01-02 08:33:00,219 North St,Dallas,TX
185445,20in Monitor,1,109.99,2021-01-03 10:43:00,929 Chestnut St,San Francisco,CA
185446,Wired Headphones,1,11.99,2021-01-29 17:46:00,415 9th St,Austin,TX
185458,Flatscreen TV,1,300.0,2021-01-27 19:52:00,143 Cedar St,San Francisco,CA
185459,USB-C Charging Cable,2,11.95,2021-01-09 12:53:00,856 Walnut St,San Francisco,CA
185461,AAA Batteries (4-pack),4,2.99,2021-01-08 15:24:00,772 6th St,Boston,MA
185462,USB-C Charging Cable,2,11.95,2021-01-23 06:17:00,258 Lake St,Los Angeles,CA
185463,Vareebadd Phone,1,400.0,2021-01-21 22:19:00,683 Jackson St,Boston,MA
185463,USB-C Charging Cable,1,11.95,2021-01-21 22:19:00,683 Jackson St,Boston,MA
185464,USB-C Charging Cable,2,11.95,2021-01-29 21:29:00,218 Cedar St,Dallas,TX
185472,Lightning Charging Cable,2,14.95,2021-01-16 15:40:00,180 Dogwood St,Boston,MA
185483,AA Batteries (4-pack),4,3.84,2021-01-03 01:39:00,630 Lake St,Atlanta,GA
185484,Wired Headphones,1,11.99,2021-01-15 17:02:00,951 Center St,New York City,NY
185485,AA Batteries (4-pack),2,3.84,2021-01-03 16:28:00,812 Lincoln St,New York City,NY
185486,27in FHD Monitor,1,149.99,2021-01-28 19:12:00,657 Walnut St,Portland,ME
185487,AA Batteries (4-pack),4,3.84,2021-01-13 10:24:00,660 Maple St,Austin,TX
185496,27in 4K Gaming Monitor,1,389.99,2021-01-09 11:29:00,392 7th St,New York City,NY
185502,34in Ultrawide Monitor,1,379.99,2021-01-05 23:05:00,684 Walnut St,Boston,MA
185506,Lightning Charging Cable,2,14.95,2021-01-02 18:05:00,957 Elm St,New York City,NY
185506,Wired Headphones,1,11.99,2021-01-02 18:05:00,957 Elm St,New York City,NY
185517,AAA Batteries (4-pack),2,2.99,2021-01-21 19:34:00,830 Church St,San Francisco,CA
185527,34in Ultrawide Monitor,1,379.99,2021-01-11 19:51:00,845 Park St,New York City,NY
185541,Macbook Pro Laptop,1,1700.0,2021-01-04 13:45:00,966 Highland St,Boston,MA
185549,AA Batteries (4-pack),2,3.84,2021-01-12 15:01:00,452 Hickory St,San Francisco,CA
185552,Google Phone,1,600.0,2021-01-21 22:44:00,904 Park St,San Francisco,CA
185552,Bose SoundSport Headphones,1,99.99,2021-01-21 22:44:00,904 Park St,San Francisco,CA
185555,Apple Airpods Headphones,1,150.0,2021-01-28 13:06:00,456 Sunset St,Seattle,WA
185578,USB-C Charging Cable,2,11.95,2021-01-30 20:00:00,508 Hickory St,Atlanta,GA
185581,Wired Headphones,1,11.99,2021-01-23 13:53:00,947 5th St,Boston,MA
185591,ThinkPad Laptop,1,999.99,2021-01-03 20:29:00,235 Maple St,Austin,TX
185593,Bose SoundSport Headphones,1,99.99,2021-01-29 14:42:00,53 5th St,New York City,NY
185607,AAA Batteries (4-pack),2,2.99,2021-01-11 20:08:00,607 North St,San Francisco,CA
185612,Macbook Pro Laptop,1,1700.0,2021-01-06 19:58:00,374 5th St,San Francisco,CA
185616,34in Ultrawide Monitor,1,379.99,2021-01-29 19:12:00,585 2nd St,Los Angeles,CA
185626,AAA Batteries (4-pack),1,2.99,2021-01-31 02:24:00,210 1st St,San Francisco,CA
185632,USB-C Charging Cable,1,11.95,2021-01-24 17:10:00,468 Jefferson St,New York City,NY
185637,27in FHD Monitor,1,149.99,2021-01-07 22:53:00,320 Lincoln St,San Francisco,CA
185639,AAA Batteries (4-pack),2,2.99,2021-01-04 11:24:00,309 Park St,Boston,MA
185656,Bose SoundSport Headphones,1,99.99,2021-01-16 22:04:00,131 Dogwood St,San Francisco,CA
185656,Lightning Charging Cable,1,14.95,2021-01-16 22:04:00,131 Dogwood St,San Francisco,CA
185658,USB-C Charging Cable,2,11.95,2021-01-16 23:41:00,285 14th St,New York City,NY
185659,Lightning Charging Cable,2,14.95,2021-01-11 10:21:00,347 Park St,New York City,NY
185661,Lightning Charging Cable,2,14.95,2021-01-24 16:37:00,938 10th St,San Francisco,CA
185663,AAA Batteries (4-pack),2,2.99,2021-01-29 19:54:00,260 Lakeview St,Los Angeles,CA
185676,27in 4K Gaming Monitor,1,389.99,2021-01-08 21:51:00,385 Sunset St,New York City,NY
185681,Apple Airpods Headphones,1,150.0,2021-01-28 15:57:00,561 Ridge St,Seattle,WA
185689,AA Batteries (4-pack),8,3.84,2021-01-03 13:02:00,552 Main St,Atlanta,GA
185690,AA Batteries (4-pack),4,3.84,2021-01-27 00:42:00,804 Highland St,San Francisco,CA
185692,AA Batteries (4-pack),2,3.84,2021-01-08 21:33:00,720 Park St,Los Angeles,CA
185695,ThinkPad Laptop,1,999.99,2021-01-15 18:09:00,809 Sunset St,Boston,MA
185700,Wired Headphones,1,11.99,2021-01-31 08:45:00,970 1st St,Los Angeles,CA
185712,USB-C Charging Cable,1,11.95,2021-01-09 14:24:00,986 Madison St,New York City,NY
185725,Bose SoundSport Headphones,1,99.99,2021-01-19 21:54:00,331 Meadow St,Atlanta,GA
185734,Google Phone,1,600.0,2021-01-14 07:29:00,759 Jackson St,New York City,NY
185735,Bose SoundSport Headphones,1,99.99,2021-01-30 07:34:00,92 Hill St,Atlanta,GA
185745,34in Ultrawide Monitor,1,379.99,2021-01-31 12:05:00,463 Meadow St,Seattle,WA
185755,USB-C Charging Cable,1,11.95,2021-01-14 17:08:00,390 Adams St,Boston,MA
